state,state_name,condition_category,condition_specific,responder_type,presumption_type,presumption_exists,rebuttable,years_service_required,pre_employment_exam_required,post_termination_months,post_termination_formula,discovery_during_employment_required,filing_deadline_notes,tobacco_exclusion,statute_citation,source_url,notes,needs_verification,iaff_url,data_retrieved
CA,California,infectious,Meningitis,firefighter,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.9,https://california.public.law/codes/labor_code_section_3212.9,"Covers regular full-time salaried fire department members and county forestry/firefighting. Extended to DoD/NASA/FAA airport fire departments for injuries on or after January 1, 2026. Government Code § 31720.93 provides parallel disability retirement presumption.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,Tuberculosis,firefighter,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.6,https://california.public.law/codes/labor_code_section_3212.6,"Covers regular fully-paid fire department members plus active Cal Fire firefighting members. Employer may require pre-employment TB test. Extended to DoD/NASA/FAA airport fire departments for injuries on or after January 1, 2026. Government Code § 31720.92 provides parallel disability retirement presumption (county pension systems).",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,Blood-borne infectious disease; MRSA skin infection,firefighter_volunteer,statute,TRUE,TRUE,NA,FALSE,60,"Blood-borne: 3 months per year, max 60 months; MRSA: flat 90 days",FALSE,NA,NA,Cal. Lab. Code § 3212.8,https://california.public.law/codes/labor_code_section_3212.8,"Volunteer fire department members covered ('whether those persons are volunteer, partly paid, or fully paid').",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,Blood-borne infectious disease; MRSA skin infection,law_enforcement,statute,TRUE,TRUE,NA,FALSE,60,"Blood-borne: 3 months per year, max 60 months; MRSA: flat 90 days",FALSE,NA,NA,Cal. Lab. Code § 3212.8,https://california.public.law/codes/labor_code_section_3212.8,"Covers sheriff's offices, police departments, Penal Code Chapter 4.5 individuals. Also covered under Government Code § 31720.7 (county pension system members including probation officers).",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,COVID-19,law_enforcement,expired,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,Cal. Gov. Code § 7523 (COVID-19 Disability Retirement Presumption),NA,"Expired: § 7523.2 repealed this article effective January 1, 2024. Covered public retirement system members in peace officer job classifications under § 3212.87.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,Meningitis,law_enforcement,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.9,https://california.public.law/codes/labor_code_section_3212.9,"Covers regular full-time salaried police, sheriff, CHP, county probation officers, DA investigators. Government Code § 31720.93 provides parallel disability retirement presumption.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,Tuberculosis,law_enforcement,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.6,https://california.public.law/codes/labor_code_section_3212.6,"Covers full-time salaried police, sheriff, CHP, DA investigators, and prison/jail guards and correctional officers employed by a public agency. Government Code § 31720.92 provides parallel disability retirement presumption (county pension systems).",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,infectious,Tuberculosis,corrections,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.6,https://california.public.law/codes/labor_code_section_3212.6,Prison or jail guards and correctional officers employed by a public agency are explicitly covered under § 3212.6.,NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,mental,Post-traumatic stress or mental health disorder (PTSD or mental health condition diagnosed under this division),firefighter,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.15,https://california.public.law/codes/labor_code_section_3212.15,"Sunset provision: this section is repealed January 1, 2029 (per § 3212.15(g)). It applies to injuries occurring on or after January 1, 2020, and covers the same firefighter population as § 3212.1, plus peace officers (§ 830.1, § 830.2(a)-(c), § 830.32, § 830.37(a)-(b), § 830.5, § 830.55) and Cal OES fire/rescue coordinators. Government Code § 31720.91 provides a parallel disability retirement presumption for county pension systems. Both the workers' compensation track (§ 3212.15) and the pension track (§ 31720.91) sunset on the same date, January 1, 2029, confirmed directly from current statutory text (as amended by SB 623 in 2023 and AB 2770 in 2024).",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,mental,Post-traumatic stress or mental health disorder (PTSD or mental health condition diagnosed under this division),firefighter_volunteer,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.15(a)(1),https://california.public.law/codes/labor_code_section_3212.15,"Volunteer firefighters explicitly included (active firefighting members, 'whether volunteers, partly paid, or fully paid'). Sunset: repealed January 1, 2029.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,mental,Post-traumatic stress or mental health disorder (PTSD or mental health condition diagnosed under this division),law_enforcement,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.15(a)(5),https://california.public.law/codes/labor_code_section_3212.15,"Peace officers defined in Penal Code §§ 830.1, 830.2(a)(b)(c), 830.32, 830.37(a)(b), 830.5, 830.55 primarily in active law enforcement. Sunset: repealed January 1, 2029.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,other,Hernia,firefighter,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?sectionNum=3212.&lawCode=LAB,"Hernia must develop or manifest during service. Extended to DoD/NASA/FAA airport fire departments for injuries on or after January 1, 2026.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,other,"Illness or death due to exposure to biochemical substance (chemical warfare agent, weaponized biological agent, nuclear or radiological agent)",firefighter,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.85,https://california.public.law/codes/labor_code_section_3212.85,"Covers peace officers (§§ 830.1-830.5) and members of fire departments including volunteers, partly paid, fully paid, Cal Fire, county forestry. Extended to DoD/NASA/FAA airport fire departments for injuries on or after January 1, 2026. Government Code § 31720.9 provides parallel disability retirement presumption.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,other,"Illness or death due to exposure to biochemical substance (chemical warfare agent, weaponized biological agent, nuclear or radiological agent)",firefighter_volunteer,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.85,https://california.public.law/codes/labor_code_section_3212.85,Volunteers explicitly included in 'members of a fire department' definition under § 3212.85(e)(2).,NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,other,Hernia,law_enforcement,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?sectionNum=3212.&lawCode=LAB,"Covers sheriff's offices, police, CHP, DA investigators. Regular salaried county/city-county peace officers also covered for hernia manifesting during service.",NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,other,"Illness or death due to exposure to biochemical substance (chemical warfare agent, weaponized biological agent, nuclear or radiological agent)",law_enforcement,statute,TRUE,TRUE,NA,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Lab. Code § 3212.85; Gov. Code § 31720.9,https://california.public.law/codes/labor_code_section_3212.85,Peace officers under Penal Code §§ 830.1-830.5. Government Code § 31720.9 provides parallel disability retirement presumption for county pension system peace officer and firefighter members.,NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CA,California,other,Lower back impairment,law_enforcement,statute,TRUE,TRUE,5,FALSE,60,"3 calendar months per full year of requisite service, max 60 months",FALSE,NA,NA,Cal. Gov. Code § 31720.96 (references Lab. Code § 3213.2),https://california.public.law/codes/labor_code_section_3213.2,County pension system disability retirement presumption. Member must have been employed full-time for at least 5 consecutive months in a calendar year in the listed classification AND required to wear a duty belt as a condition of employment.,NA,https://www.iaff.org/presumptive-health/ca/,2026-05-23
CO,Colorado,cancer,"Brain, skin, digestive system, hematological system, genitourinary system cancers",firefighter,statute,TRUE,TRUE,5,TRUE,NA,NA,NA,NA,NA,C.R.S. § 8-41-209,https://colorado.public.law/statutes/crs_8-41-209,"Applies to full-time firefighters employed minimum 1,600 hours annually. Pre-employment exam must have failed to reveal substantial evidence of the condition. Employer may rebut by preponderance of medical evidence.",NA,https://www.iaff.org/presumptive-health/co/,2026-05-23
CO,Colorado,cardiovascular,"Coronary thrombosis, cerebral vascular accident, myocardial infarction, cardiac arrest (excludes hypertension and angina)",firefighter,statute,TRUE,NA,5,TRUE,NA,NA,NA,NA,TRUE,"C.R.S. §§ 29-5-301, 29-5-302",https://legiscan.com/CO/text/SB172/id/1022063/Colorado-2014-SB172-Enrolled.pdf,"Requires 5 years continuous full-time employment. Malfunction must occur during or within 48 hours after a qualifying work event (fire suppression, rescue, hazmat, EMS, disaster relief, or other emergency response). Benefits reduced 25% if firefighter smoked tobacco within 5 years preceding event. Benefits offset by WC, pension, Social Security, retirement, and other employer-paid income. Maximum $250,000 per event. This is a benefit statute under Title 29, not a WC presumption under Title 8. C.R.S. §§ 29-5-301 and 29-5-302 are an employer benefit program under Title 29 (Local Government), NOT a workers' compensation presumption under Title 8. Benefits are paid directly by the employer, not through the WC system.",NA,https://www.iaff.org/presumptive-health/co/,2026-05-23
CO,Colorado,cardiovascular,"Coronary thrombosis, cerebral vascular accident, myocardial infarction, cardiac arrest (excludes hypertension and angina)",firefighter_volunteer,statute,TRUE,NA,5,TRUE,NA,NA,NA,NA,TRUE,"C.R.S. §§ 29-5-301, 29-5-302",https://legiscan.com/CO/text/SB172/id/1022063/Colorado-2014-SB172-Enrolled.pdf,"Employer may (not shall) provide equivalent benefits for volunteer firefighters. Requires 5 years continuous service with the same employer. Malfunction must occur during or within 48 hours after a qualifying work event. Benefits reduced 25% if firefighter smoked tobacco within 5 years preceding event. C.R.S. §§ 29-5-301 and 29-5-302 are an employer benefit program under Title 29 (Local Government), NOT a workers' compensation presumption under Title 8. Benefits are paid directly by the employer, not through the WC system.",NA,https://www.iaff.org/presumptive-health/co/,2026-05-23
